Year,Size,Gender,Education,Age,Service_Length,Monthly_Wage,Annual_Bonus,Employees,Total_Annual_Income,Wage_Ratio,Emp_Ratio
2005,Medium (100-999),Male,14.0,42.0,0.0,289700,24500,200,3500900,0.916178163927562,0.10256410256410256
2005,Medium (100-999),Male,14.0,47.0,0.0,279800,700,210,3358300,0.9351730667483501,0.12962962962962962
2005,Medium (100-999),Male,14.0,52.0,0.0,419600,277500,420,5312700,1.210264938378477,0.42857142857142855
2005,Medium (100-999),Male,14.0,57.0,0.0,396900,0,100,4762800,0.9645395816035157,0.1724137931034483
2005,Medium (100-999),Male,14.0,62.0,0.0,210100,443600,30,2964800,0.7972035493412207,0.04285714285714286
2005,Small (10-99),Female,12.0,18.5,0.0,149500,1200,4050,1795200,0.9957291031116534,0.24861878453038674
2005,Small (10-99),Female,12.0,22.0,0.0,144100,29100,4050,1758300,0.9349675635435499,0.178886925795053
2005,Small (10-99),Female,12.0,27.0,0.0,164800,13200,3730,1990800,0.9513523845933288,0.22897483118477593
2005,Small (10-99),Female,12.0,32.0,0.0,152200,22900,4680,1849300,0.9321068548387097,0.31815091774303195
2005,Small (10-99),Female,12.0,37.0,0.0,142700,15800,3630,1728200,0.9340611825748568,0.32238010657193605
2005,Small (10-99),Female,12.0,42.0,0.0,143500,15500,3830,1737500,0.8656768471924667,0.3170529801324503
2005,Small (10-99),Female,12.0,47.0,0.0,142200,7500,3630,1713900,0.8739037324087293,0.36666666666666664
2005,Small (10-99),Female,12.0,52.0,0.0,127100,22500,2720,1547700,0.8321862565867297,0.3094425483503982
2005,Small (10-99),Female,12.0,57.0,0.0,139600,10300,1390,1685500,0.8832468689409422,0.22419354838709676
2005,Small (10-99),Female,12.0,62.0,0.0,138500,15700,1180,1677700,0.8251524690143616,0.38436482084690554
2005,Small (10-99),Female,12.0,65.0,0.0,146200,47900,130,1802300,1.032304255684747,0.2765957446808511
2005,Small (10-99),Female,14.0,22.0,0.0,165500,11300,2410,1997300,0.975244140625,0.06617243272926963
2005,Small (10-99),Female,14.0,27.0,0.0,167000,39400,1510,2043400,0.8789951391577407,0.09173754556500607
2005,Small (10-99),Female,14.0,32.0,0.0,178800,18600,1190,2164200,0.9149403906316056,0.12344398340248963
2005,Small (10-99),Female,14.0,37.0,0.0,168400,16300,780,2037100,0.8709649835392705,0.15853658536585366
2005,Small (10-99),Female,14.0,42.0,0.0,181800,25200,490,2206800,0.875089221984297,0.10698689956331878
2005,Small (10-99),Female,14.0,47.0,0.0,118300,2700,520,1422300,0.6248572181706352,0.1271393643031785
2005,Small (10-99),Female,14.0,52.0,0.0,132800,1600,70,1595200,0.6332420308840458,0.041666666666666664
2005,Small (10-99),Female,14.0,57.0,0.0,122100,0,30,1465200,0.6742751955821445,0.02158273381294964
2005,Small (10-99),Female,14.0,62.0,0.0,227300,90900,30,2818500,1.1648619606546537,0.07142857142857142
2005,Small (10-99),Male,12.0,18.5,0.0,161800,3900,12150,1945500,1.0150787853490557,0.4468554615667525
2005,Small (10-99),Male,12.0,22.0,0.0,177500,34500,9520,2164500,0.9838189173219399,0.28316478286734087
2005,Small (10-99),Male,12.0,27.0,0.0,185000,36400,9220,2256400,0.9121190071954078,0.2804989351992698
2005,Small (10-99),Male,12.0,32.0,0.0,221200,43600,8910,2698000,0.9653297076818491,0.25833574949260657
2005,Small (10-99),Male,12.0,37.0,0.0,239800,35100,7920,2912700,1.0170397011068821,0.3444976076555024
2005,Small (10-99),Male,12.0,42.0,0.0,221300,31300,4840,2686900,0.9094570809639859,0.27039106145251396
2005,Small (10-99),Male,12.0,47.0,0.0,232700,45100,4960,2837500,0.9500452003883886,0.27927927927927926
2005,Small (10-99),Male,12.0,52.0,0.0,223800,6500,3740,2692100,0.9292075106999862,0.20437158469945355
2005,Small (10-99),Male,12.0,57.0,0.0,239200,42200,3920,2912600,1.0007559098405718,0.2430254184748915
2005,Small (10-99),Male,12.0,62.0,0.0,190700,35500,2650,2323900,0.9171961952875242,0.23681858802502234
2005,Small (10-99),Male,12.0,65.0,0.0,183300,33600,620,2233200,1.1356216628527842,0.30097087378640774
2005,Small (10-99),Male,14.0,22.0,0.0,186400,11900,2890,2248700,1.0191253115794243,0.16533180778032036
2005,Small (10-99),Male,14.0,27.0,0.0,182300,6400,1480,2194000,0.8461568128350495,0.1761904761904762
2005,Small (10-99),Male,14.0,32.0,0.0,207500,17800,1290,2507800,0.7995791353143732,0.19167904903417535
2005,Small (10-99),Male,14.0,37.0,0.0,324000,5700,940,3893700,1.180266747499242,0.2211764705882353
2005,Small (10-99),Male,14.0,42.0,0.0,229300,17100,600,2768700,0.7392070484581498,0.1892744479495268
2005,Small (10-99),Male,14.0,47.0,0.0,269000,21400,400,3249400,0.842053434916686,0.2702702702702703
2005,Small (10-99),Male,14.0,52.0,0.0,246600,85300,270,3044500,0.9786242365798778,0.24770642201834864
2005,Small (10-99),Male,14.0,57.0,0.0,351900,146600,470,4369400,1.0382074799220644,0.35877862595419846
2005,Small (10-99),Male,14.0,62.0,0.0,249900,39700,380,3038500,0.9335156225997726,0.3584905660377358
2005,Small (10-99),Male,14.0,65.0,0.0,250000,0,10,3000000,1.492388817033131,0.2
2006,Large (1000+),Female,12.0,18.5,0.0,162700,1300,3290,1953700,1.0214356668583677,0.29348795718108833
2006,Large (1000+),Female,12.0,22.0,0.0,171600,21800,990,2081000,1.0590869764364599,0.10122699386503067
2006,Large (1000+),Female,12.0,27.0,0.0,165900,13800,1870,2004600,1.0108416116181735,0.19378238341968912
2006,Large (1000+),Female,12.0,32.0,0.0,187400,16500,930,2265300,1.179229567933368,0.0881516587677725
2006,Large (1000+),Female,12.0,37.0,0.0,158400,32000,680,1932800,0.9945456416589482,0.0845771144278607
2006,Large (1000+),Female,12.0,42.0,0.0,172600,55000,800,2126200,1.0856267551697727,0.10471204188481675
2006,Large (1000+),Female,12.0,47.0,0.0,172600,50800,730,2122000,1.0991401636796851,0.12478632478632479
2006,Large (1000+),Female,12.0,52.0,0.0,154600,38300,630,1893500,0.9853767693588676,0.18584070796460178
2006,Large (1000+),Female,12.0,57.0,0.0,158500,0,290,1902000,0.9628917126512428,0.1657142857142857
2006,Large (1000+),Female,14.0,22.0,0.0,172400,18300,2560,2087100,0.8648682247637991,0.11101474414570685
2006,Large (1000+),Female,14.0,27.0,0.0,200300,3800,490,2407400,0.9800122124974557,0.05819477434679335
2006,Large (1000+),Female,14.0,32.0,0.0,223700,22300,490,2706700,1.0429639334155363,0.06786703601108034
2006,Large (1000+),Female,14.0,37.0,0.0,259000,101000,320,3209000,1.2520483808037457,0.07289293849658314
2006,Large (1000+),Female,14.0,42.0,0.0,104900,0,50,1258800,0.5647882268485284,0.027777777777777776
2006,Large (1000+),Female,14.0,47.0,0.0,213500,0,10,2562000,1.14375,0.004484304932735426
2006,Large (1000+),Female,14.0,57.0,0.0,139600,1000,20,1676200,0.6969356783501726,0.05405405405405406
2006,Large (1000+),Male,12.0,18.5,0.0,174200,20300,13050,2110700,1.0212405651248306,0.6202471482889734
2006,Large (1000+),Male,12.0,22.0,0.0,201900,71400,6350,2494200,1.0764317465797764,0.4299255247122546
2006,Large (1000+),Male,12.0,27.0,0.0,217800,167100,6350,2780700,1.0682263455111214,0.4658840792369773
2006,Large (1000+),Male,12.0,32.0,0.0,232900,176500,4300,2971300,1.0295564795564796,0.4308617234468938
2006,Large (1000+),Male,12.0,37.0,0.0,233200,54500,2830,2852900,0.9474295961742827,0.40198863636363635
2006,Large (1000+),Male,12.0,42.0,0.0,253600,33100,1380,3076300,0.9716063419872403,0.3080357142857143
2006,Large (1000+),Male,12.0,47.0,0.0,210200,200,740,2522600,0.8346623432485193,0.23125
2006,Large (1000+),Male,12.0,52.0,0.0,255300,65700,830,3129300,0.9975454255658273,0.23184357541899442
2006,Large (1000+),Male,12.0,57.0,0.0,292400,284100,630,3792900,1.0144156191495053,0.1412556053811659
2006,Large (1000+),Male,12.0,62.0,0.0,357200,654100,2310,4940500,1.2568048842533706,0.5310344827586206
2006,Large (1000+),Male,12.0,65.0,0.0,161900,10000,30,1952800,0.9279163696840105,0.1111111111111111
2006,Large (1000+),Male,14.0,22.0,0.0,193400,18600,3260,2339400,1.0067564659809787,0.32763819095477387
2006,Large (1000+),Male,14.0,27.0,0.0,242100,23700,1870,2928900,1.0619651921682378,0.3363309352517986
2006,Large (1000+),Male,14.0,32.0,0.0,217800,165100,1440,2778700,0.9929957474180753,0.42729970326409494
2006,Large (1000+),Male,14.0,37.0,0.0,248800,152100,250,3137700,1.0065118367870662,0.22935779816513763
2006,Large (1000+),Male,14.0,42.0,0.0,360900,300,90,4331100,1.1356389952278567,0.16666666666666666
2006,Large (1000+),Male,14.0,47.0,0.0,409100,367600,100,5276800,1.395056179775281,0.17543859649122806
2006,Large (1000+),Male,14.0,52.0,0.0,233100,0,10,2797200,0.7134986225895317,0.03225806451612903
2006,Large (1000+),Male,14.0,57.0,0.0,455000,0,10,5460000,1.362615423009733,0.023255813953488372
2006,Medium (100-999),Female,12.0,18.5,0.0,157200,5200,10490,1891600,1.008315565031983,0.41976790716286516
2006,Medium (100-999),Female,12.0,22.0,0.0,144200,22900,5380,1753300,0.8848347211708302,0.22332918223329182
2006,Medium (100-999),Female,12.0,27.0,0.0,147900,14100,4810,1788900,0.8782894736842105,0.2759609868043603
2006,Medium (100-999),Female,12.0,32.0,0.0,144400,28100,3140,1760900,0.8433025238254873,0.21087978509066488
2006,Medium (100-999),Female,12.0,37.0,0.0,148900,11100,3500,1797900,0.8804172175701483,0.227125243348475
2006,Medium (100-999),Female,12.0,42.0,0.0,145300,21200,5010,1764800,0.9166839808851028,0.3408163265306122
2006,Medium (100-999),Female,12.0,47.0,0.0,147500,9800,3140,1779800,0.8662091789555653,0.2226950354609929
2006,Medium (100-999),Female,12.0,52.0,0.0,135400,15600,1850,1640400,0.7871023463365482,0.20578420467185762
2006,Medium (100-999),Female,12.0,57.0,0.0,136100,15900,980,1649100,0.8370641084208923,0.1821561338289963
2006,Medium (100-999),Female,12.0,62.0,0.0,123600,11700,360,1494900,0.8398314606741573,0.12413793103448276
2006,Medium (100-999),Female,12.0,65.0,0.0,90900,0,60,1090800,0.5801201935861299,0.1276595744680851
2006,Medium (100-999),Female,14.0,22.0,0.0,163400,11100,2810,1971900,0.8686018852964497,0.06570025718961889
2006,Medium (100-999),Female,14.0,27.0,0.0,153500,10900,1740,1852900,0.714825816905212,0.07959743824336687
2006,Medium (100-999),Female,14.0,32.0,0.0,175300,35200,630,2138800,0.812151129675337,0.04659763313609468
2006,Medium (100-999),Female,14.0,37.0,0.0,184700,27300,420,2243700,0.8924111049240315,0.04525862068965517
2006,Medium (100-999),Female,14.0,42.0,0.0,152100,13100,1190,1838300,0.6922874143255253,0.12906724511930587
2006,Medium (100-999),Female,14.0,47.0,0.0,150100,5800,780,1807000,0.7602339181286549,0.16317991631799164
2006,Medium (100-999),Female,14.0,52.0,0.0,147200,0,420,1766400,0.5961324288751645,0.11666666666666667
2006,Medium (100-999),Female,14.0,57.0,0.0,157300,0,50,1887600,0.5326185101580135,0.03048780487804878
2006,Medium (100-999),Male,12.0,18.5,0.0,169200,10600,20210,2041000,0.9963874243311853,0.6172877214416616
2006,Medium (100-999),Male,12.0,22.0,0.0,181500,28000,9320,2206000,0.9955772181604838,0.31518430842069667
2006,Medium (100-999),Male,12.0,27.0,0.0,200200,68800,10010,2471200,1.0035329949238578,0.35968379446640314
2006,Medium (100-999),Male,12.0,32.0,0.0,204700,51100,8390,2507500,0.9412890874282067,0.3611708996986655
2006,Medium (100-999),Male,12.0,37.0,0.0,222500,29700,5060,2699700,0.9508664412510567,0.2857142857142857
2006,Medium (100-999),Male,12.0,42.0,0.0,235700,10700,4090,2839100,1.0227673907561512,0.3217938630999213
2006,Medium (100-999),Male,12.0,47.0,0.0,258700,23200,2940,3127600,1.0888455646845843,0.25857519788918204
2006,Medium (100-999),Male,12.0,52.0,0.0,231000,16700,2440,2788700,1.0137041075972373,0.20926243567753003
2006,Medium (100-999),Male,12.0,57.0,0.0,254900,55100,4390,3113900,1.0305467302091607,0.23910675381263616
2006,Medium (100-999),Male,12.0,62.0,0.0,209300,354800,1630,2866400,1.1201688225409356,0.1636546184738956
2006,Medium (100-999),Male,12.0,65.0,0.0,177300,3900,30,2131500,1.0208822261602568,0.02857142857142857
2006,Medium (100-999),Male,14.0,22.0,0.0,182100,13100,2650,2198300,0.9744669533223991,0.11315115286080274
2006,Medium (100-999),Male,14.0,27.0,0.0,200100,21000,1320,2422200,0.9552768575485092,0.1411764705882353
2006,Medium (100-999),Male,14.0,32.0,0.0,203600,39600,1120,2482800,0.8524635193133048,0.15053763440860216
2006,Medium (100-999),Male,14.0,37.0,0.0,260100,153400,930,3274600,0.9750766756990144,0.21627906976744185
2006,Medium (100-999),Male,14.0,42.0,0.0,330700,147900,690,4116300,1.0869840766854155,0.3484848484848485
2006,Medium (100-999),Male,14.0,47.0,0.0,215300,20300,410,2603900,0.801718033190677,0.47126436781609193
2006,Medium (100-999),Male,14.0,57.0,0.0,224400,60000,110,2752800,0.81656383483626,0.16923076923076924
2006,Medium (100-999),Male,14.0,62.0,0.0,372900,1307000,40,5781800,2.090613248481342,0.037037037037037035
2006,Small (10-99),Female,12.0,18.5,0.0,149600,5500,5480,1800700,0.992011899515205,0.2952586206896552
2006,Small (10-99),Female,12.0,22.0,0.0,144400,12600,4860,1745400,0.9119122257053291,0.20532319391634982
2006,Small (10-99),Female,12.0,27.0,0.0,153800,10300,4500,1855900,0.9320510245078345,0.2558271745309835
2006,Small (10-99),Female,12.0,32.0,0.0,147800,7900,4450,1781500,0.8711065473570975,0.2692075015124017
2006,Small (10-99),Female,12.0,37.0,0.0,158300,53000,4010,1952600,0.9609724888035829,0.28745519713261647
2006,Small (10-99),Female,12.0,42.0,0.0,160800,32700,4030,1962300,0.9984735154938177,0.2719298245614035
2006,Small (10-99),Female,12.0,47.0,0.0,152200,11900,3460,1838300,0.9226097867001255,0.31199278629395855
2006,Small (10-99),Female,12.0,52.0,0.0,134000,15800,2050,1623800,0.8797269476649692,0.2503052503052503
2006,Small (10-99),Female,12.0,57.0,0.0,127200,99500,1510,1625900,0.8620890774125133,0.20433017591339647
2006,Small (10-99),Female,12.0,62.0,0.0,155400,27300,260,1892100,1.0031279821864065,0.09027777777777778
2006,Small (10-99),Female,12.0,65.0,0.0,128700,121600,80,1666000,1.0367143746110765,0.10126582278481013
2006,Small (10-99),Female,14.0,22.0,0.0,162400,27800,2320,1976600,0.9463755625778033,0.052158273381294966
2006,Small (10-99),Female,14.0,27.0,0.0,172200,27100,1590,2093500,0.9288344647056214,0.10166240409207161
2006,Small (10-99),Female,14.0,32.0,0.0,155400,17400,1790,1882200,0.8008339360932647,0.14564686737184704
2006,Small (10-99),Female,14.0,37.0,0.0,173100,73700,1100,2150900,0.8849983541803819,0.15759312320916904
2006,Small (10-99),Female,14.0,42.0,0.0,176700,11700,720,2132100,0.9468004795950087,0.11320754716981132
2006,Small (10-99),Female,14.0,47.0,0.0,180300,9900,320,2173500,0.8617476805963048,0.06490872210953347
2006,Small (10-99),Female,14.0,52.0,0.0,153400,0,240,1840800,0.6847704783870248,0.1
2006,Small (10-99),Female,14.0,57.0,0.0,126900,0,20,1522800,0.5875453352882167,0.015503875968992248
2006,Small (10-99),Male,12.0,18.5,0.0,160100,5200,8920,1926400,0.9985486211901307,0.4259789875835721
2006,Small (10-99),Male,12.0,22.0,0.0,177700,23800,9690,2156200,0.9573750111002576,0.28030083887763957
2006,Small (10-99),Male,12.0,27.0,0.0,198200,42600,10670,2421000,0.9508660303994344,0.32284417549167926
2006,Small (10-99),Male,12.0,32.0,0.0,211900,27800,8750,2570600,0.9406813773923226,0.2809890815671163
2006,Small (10-99),Male,12.0,37.0,0.0,229500,35900,10430,2789900,0.9439369332791988,0.31915544675642593
2006,Small (10-99),Male,12.0,42.0,0.0,241600,46100,5250,2945300,0.9558317647822419,0.2737226277372263
2006,Small (10-99),Male,12.0,47.0,0.0,238200,52500,4460,2910900,0.9436574059065711,0.24451754385964913
2006,Small (10-99),Male,12.0,52.0,0.0,232900,12600,3800,2807400,0.9338389382297176,0.20787746170678337
2006,Small (10-99),Male,12.0,57.0,0.0,249100,37600,3820,3026800,0.9993726681414469,0.1998953427524856
2006,Small (10-99),Male,12.0,62.0,0.0,215800,64900,2340,2654500,0.9715969400827202,0.17256637168141592
2006,Small (10-99),Male,12.0,65.0,0.0,214500,115800,710,2689800,1.1718729577832963,0.1290909090909091
2006,Small (10-99),Male,14.0,22.0,0.0,180100,33000,2970,2194200,0.9984074259453064,0.1563157894736842
2006,Small (10-99),Male,14.0,27.0,0.0,194500,36900,1740,2370900,0.9525129564902977,0.19441340782122904
2006,Small (10-99),Male,14.0,32.0,0.0,207500,46200,1650,2536200,0.824780487804878,0.2096569250317662
2006,Small (10-99),Male,14.0,37.0,0.0,231000,40200,950,2812200,0.9122818400051904,0.2785923753665689
2006,Small (10-99),Male,14.0,42.0,0.0,225400,84000,550,2788800,0.7319300824103722,0.1697530864197531
2006,Small (10-99),Male,14.0,47.0,0.0,252500,37800,360,3067800,0.9511378433682643,0.20454545454545456
2006,Small (10-99),Male,14.0,52.0,0.0,343600,47500,90,4170700,1.3204267713543976,0.05732484076433121
2006,Small (10-99),Male,14.0,57.0,0.0,214700,87900,130,2664300,0.9096899754165528,0.12264150943396226
2006,Small (10-99),Male,14.0,62.0,0.0,177500,1600,150,2131600,0.8250822527578866,0.3
2006,Small (10-99),Male,14.0,65.0,0.0,309300,238000,90,3949600,1.2120542564291414,0.4090909090909091
2007,Large (1000+),Female,12.0,18.5,0.0,166200,34000,3580,2028400,1.0379163895000767,0.35236220472440943
2007,Large (1000+),Female,12.0,22.0,0.0,169000,10600,1040,2038600,1.043295803480041,0.10236220472440945
2007,Large (1000+),Female,12.0,27.0,0.0,171500,39100,1220,2097100,0.9676541159099299,0.1018363939899833
2007,Large (1000+),Female,12.0,32.0,0.0,166500,105900,660,2103900,1.021261103829911,0.08906882591093117
2007,Large (1000+),Female,12.0,37.0,0.0,175900,48600,1660,2159400,1.0274539658371795,0.17984832069339113
2007,Large (1000+),Female,12.0,42.0,0.0,173200,30600,950,2109000,1.0004743833017078,0.125
2007,Large (1000+),Female,12.0,47.0,0.0,172200,219900,190,2286300,1.1037995461787284,0.03512014787430684
2007,Large (1000+),Female,12.0,52.0,0.0,158900,117900,590,2024700,0.9199836423118866,0.14014251781472684
2007,Large (1000+),Female,12.0,57.0,0.0,152200,35600,220,1862000,0.9740531491943921,0.12429378531073447
2007,Large (1000+),Female,12.0,62.0,0.0,148400,3300,50,1784100,0.7398606618561832,0.1
2007,Large (1000+),Female,14.0,22.0,0.0,170000,45400,1130,2085400,0.8784330244313395,0.056726907630522086
2007,Large (1000+),Female,14.0,27.0,0.0,187600,38100,770,2289300,0.8858834455537498,0.06542056074766354
2007,Large (1000+),Female,14.0,32.0,0.0,188700,126000,220,2390400,0.9214756562969816,0.020465116279069766
2007,Large (1000+),Female,14.0,37.0,0.0,243900,52900,90,2979700,1.096970143209513,0.01226158038147139
2007,Large (1000+),Female,14.0,42.0,0.0,162800,9700,370,1963300,0.728416131784959,0.06228956228956229
2007,Large (1000+),Female,14.0,47.0,0.0,146200,314100,170,2068500,0.8142739046569303,0.0407673860911271
2007,Large (1000+),Female,14.0,52.0,0.0,145800,0,70,1749600,0.7187281764778376,0.0707070707070707
2007,Large (1000+),Male,12.0,18.5,0.0,173000,15600,18020,2091600,1.0198946752486835,0.7245677523120225
2007,Large (1000+),Male,12.0,22.0,0.0,204800,65800,7910,2523400,1.0878130792774927,0.45801968731905035
2007,Large (1000+),Male,12.0,27.0,0.0,218400,84800,8710,2705600,1.059191982461635,0.4667738478027867
2007,Large (1000+),Male,12.0,32.0,0.0,242800,94000,6340,3007600,1.0937920500418228,0.422103861517976
2007,Large (1000+),Male,12.0,37.0,0.0,254100,67400,3390,3116600,1.1126343222305524,0.3253358925143954
2007,Large (1000+),Male,12.0,42.0,0.0,243500,160800,2140,3082800,1.1064532337951332,0.36769759450171824
2007,Large (1000+),Male,12.0,47.0,0.0,223700,12600,2330,2697000,0.9269952567539699,0.4160714285714286
2007,Large (1000+),Male,12.0,52.0,0.0,239600,105300,400,2980500,1.0760704744024838,0.08438818565400844
2007,Large (1000+),Male,12.0,57.0,0.0,195700,96900,720,2445300,0.7447462995675215,0.15157894736842106
2007,Large (1000+),Male,12.0,62.0,0.0,270100,2252800,8640,5494000,1.1232647052810207,0.7236180904522613
2007,Large (1000+),Male,12.0,65.0,0.0,374100,1116200,60,5605400,2.0756128267792344,0.13636363636363635
